"FONDO","CONCURSO","ANIO","CONTRATO","TITULO","FECHA_INICIO","FECHA_FIN","NOMBRE_SOLICITANTE","DISTRITO","PROVINCIA","DEPARTAMENTO","UBIGEO","MONTO_RNR","MONTO_FINANCIERO","MONTO_NO_FINANCIERO","MONEDA","FECHA_CORTE"
"BID 4","EMPRENDIMIENTOS DINÁMICOS - PERÚ PRODUCE: INNOVACIÓN FRENTE AL CAMBIO CLIMÁTICO",2024,"546-PROINNOVATE-EDICC-2024","PLASTIC CORPORATION: FABRICACIÓN DE VIVIENDAS SOSTENIBLES",20240816,20250816,"PLASTIC CORPORATION S.A.C.","SULLANA","SULLANA","PIURA",200601,150000.0000,27910,36500,"SOLES",20260707
"BID 4","INNOVACIÓN EMPRESARIAL - CAMBIO CLIMÁTICO",2024,"560-PROINNOVATE-PIEC1CC-2024","DESARROLLO DE UN BIOFERTILIZANTE\, A BASE DE CONSORCIOS MICROBIANOS FUNCIONALES Y METABOLITOS\, QUE MAXIMIZA LA ABSORCIÓN DE FÓSFORO EN EL CULTIVO DE PALTO REDUCIENDO HASTA UN 35% EL USO DE FERTILIZANTES FOSFORADOS.",20240814,20260414,"SIMBIO PERU S.A.C.","BARRANCO","LIMA","LIMA",150104,270862.5500,48755.25,137000,"SOLES",20260707
"BID 4","CONCURSO DE PROYECTOS COLABORATIVOS DE INNOVACIÓN FASE 2 - CATEGORÍA 2",2024,"565-PROINNOVATE-CPCC2F2-2024","REDUCIENDO LA PÉRDIDA Y DESPERDICIO DE ALIMENTOS EN CADENAS DE SUPERMERCADOS DEL PERÚ A TRAVÉS DE SOLUCIONES DIGITALES INNOVADORAS QUE ASEGUREN LA TRAZABILIDAD DEL PRODUCTO\, SU COMERCIALIZACIÓN Y LA PROMOCIÓN DE UN CONSUMO RESPONSABLE",20240801,20261129,"CENCOSUD RETAIL PERU S.A.","MIRAFLORES","LIMA","LIMA",150122,662989.2300,344191.77,141600,"SOLES",20260707
"BID 4","EMPRENDIMIENTOS INNOVADORES - PERÚ PRODUCE: INNOVACIÓN FRENTE AL CAMBIO CLIMÁTICO",2024,"566-PROINNOVATE-EINCC-2024","COCARBON: CARBÓN ACTIVADO SOSTENIBLE",20241010,20251009,"GALLI OJEDA ALDO BRUNO","LIMA","LIMA","LIMA",150101,67000.0000,9600,19150,"SOLES",20260707
"BID 4","CONCURSO BECAS PARA PROGRAMAS DE BOOTCAMPS DE CÓDIGO - ETAPA 2",2024,"585-PROINNOVATE-BCCF2-2024","BOOTCAMP LE WAGON: ANÁLISIS DE DATOS",20240805,20250405,"SEIJAS LOPEZ ADRIANA ISABEL","MIRAFLORES","LIMA","LIMA",150122,5080.0000,0,0,"DOLARES",20260707
"BID 4","CONCURSO BECAS PARA PROGRAMAS DE BOOTCAMPS DE CÓDIGO - ETAPA 2",2024,"597-PROINNOVATE-BCCF2-2024","BOOTCAMP LE WAGON: ANÁLISIS DE DATOS",20240805,20250405,"CASTILLO PERALTA MIDORY JUDITH","SAN BORJA","LIMA","LIMA",150130,5080.0000,0,0,"DOLARES",20260707
"BID 4","EMPRENDIMIENTOS INNOVADORES - PERÚ PRODUCE: INNOVACIÓN FRENTE AL CAMBIO CLIMÁTICO",2024,"643-PROINNOVATE-EINCC-2024","CIRCULAR: FABRICAR PRODUCTOS A PARTIR DE PLÁSTICO RECICLADO",20240911,20250611,"CIRCULAR CORP SAC BIC","LA MOLINA","LIMA","LIMA",150114,67000.0000,13580,19200,"SOLES",20260707
"BID 4","CONCURSO BECAS PARA PROGRAMAS DE BOOTCAMPS DE CÓDIGO - ETAPA 2",2024,"651-PROINNOVATE-BCCF2-2024","BOOTCAMP MAKE IT REAL CAMP: TOP FULL STACK DEVELOPER",20240826,20250726,"ZARATE TIJERA LESLIE FIORELLY","PUNO","PUNO","PUNO",210101,5666.0000,0,0,"DOLARES",20260707
"BID 4","CONCURSO BECAS PARA PROGRAMAS DE BOOTCAMPS DE CÓDIGO - ETAPA 2",2024,"672-PROINNOVATE-BCCF2-2024","BOOTCAMP MAKE IT REAL CAMP: TOP FULL STACK DEVELOPER",20240826,20250726,"LOPEZ LOZANO LUIS FREDERICK","SAN BORJA","LIMA","LIMA",150130,5666.0000,0,0,"DOLARES",20260707
"BID 4","CONCURSO BECAS PARA PROGRAMAS DE BOOTCAMPS DE CÓDIGO - ETAPA 2",2024,"674-PROINNOVATE-BCCF2-2024","BOOTCAMP MAKE IT REAL CAMP: TOP FULL STACK DEVELOPER",20240826,20250726,"PERALES GUEVARA AUGUSTO EDUARDO","FERREÑAFE","FERREÑAFE","LAMBAYEQUE",140201,5666.0000,0,0,"DOLARES",20260707
"BID 4","CONCURSO BECAS PARA PROGRAMAS DE BOOTCAMPS DE CÓDIGO - ETAPA 2",2024,"677-PROINNOVATE-BCCF2-2024","BOOTCAMP MAKE IT REAL CAMP: TOP FULL STACK DEVELOPER",20240826,20250726,"RAMOS VARGAS JAQUELINE ROCIO","PUNO","PUNO","PUNO",210101,5666.0000,0,0,"DOLARES",20260707
"BID 4","CONCURSO BECAS PARA PROGRAMAS DE BOOTCAMPS DE CÓDIGO - ETAPA 2",2024,"679-PROINNOVATE-BCCF2-2024","BOOTCAMP MAKE IT REAL CAMP: TOP FULL STACK DEVELOPER",20240826,20250726,"PALACIOS MIGUEL JAMILA ISABEL","LIMA","LIMA","LIMA",150101,5666.0000,0,0,"DOLARES",20260707
"BID 4","INNOVACION ABIERTA MODALIDAD A - CAMBIO CLIMATICO",2024,"685-PROINNOVATE-IAMACC-2024","DESARROLLO DE UN PROGRAMA DE INNOVACIÓN ABIERTA CON ENFOQUE EN CAMBIO CLIMÁTICO PARA INCENTIVAR LA EFICIENCIA Y RESILIENCIA DEL CULTIVO DE ALGODÓN ORGÁNICO\, EN LA EMPRESA NEW EXPO S.A.C.",20240911,20270411,"NEW EXPO S.A.C.","ATE","LIMA","LIMA",150103,1987677.9700,867622.03,868800,"SOLES",20260707
"BID 4","PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES - CAMBIO CLIMÁTICO",2024,"686-PROINNOVATE-IMTEMDCC-2024","OPTIMIZAR LOS PROCESOS PRODUCTIVOS DE LA EMPRESA PARA REDUCIR LAS MERMAS A TRAVÉS DE LA IMPLEMENTACIÓN DE UN SOFTWARE MRP QUE INTEGRE LOS DIFERENTES PROCESOS CON LA FINALIDAD DE INCREMENTAR LA RENTABILIDAD Y MEJORAR LA SOSTENIBILIDAD EMPRESARIAL.",20241122,20251022,"MELKORGRAPH S.A.C.","CHORRILLOS","LIMA","LIMA",150108,42000.0000,15285.72,6857.13,"SOLES",20260707
"BID 4","EMPRENDIMIENTOS INNOVADORES",2024,"703-PROINNOVATE-EIN-2024","MIGUI: APP DE VIAJE PARA EXPERIENCIAS TURÍSTICAS LOCALES",20240916,20250915,"GRUPO MIGUI S.A.C.","ALTO SELVA ALEGRE","AREQUIPA","AREQUIPA",040102,54000.0000,7725,15420,"SOLES",20260707
"BID 4","CONCURSO DE PROYECTOS COLABORATIVOS DE INNOVACIÓN FASE 2 - CATEGORÍA 2",2024,"705-PROINNOVATE-CPCC2F2-2024","DESARROLLO DE SOLUCIONES INNOVADORAS PARA EVITAR ACCIDENTES DE TERCEROS EN LA VÍA PÚBLICA Y PARA EL MANTENIMIENTO PREVENTIVO EN LA RED ELÉCTRICA DE PLUZ ENERGÍA PERÚ S.A.A.",20241111,20260711,"PLUZ ENERGÍA PERÚ S.A.A.","SAN BORJA","LIMA","LIMA",150130,1200000.0000,787760.18,244448.26,"SOLES",20260707
"BID 4","EMPRENDIMIENTOS INNOVADORES",2024,"707-PROINNOVATE-EIN-2024","THE ULTIMATE MINING: GAMIFICACIÓN DE PROCESOS MINEROS",20240930,20250929,"GEOLOGY & MINING GAMES E.I.R.L.","ALTO SELVA ALEGRE","AREQUIPA","AREQUIPA",040102,67000.0000,9605.61,19113,"SOLES",20260707
"BID 4","PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES - CAMBIO CLIMÁTICO",2024,"711-PROINNOVATE-IMTEMDCC-2024","TRANSFORMACIÓN DIGITAL PARA UN TRANSPORTE SOSTENIBLE: REDUCCIÓN DE EMISIONES Y EFICIENCIA ENERGÉTICA EN HFC PACIFIC BUSINESS SOCIEDAD ANONIMA CERRADA",20240916,20250816,"HFC PACIFIC BUSINESS SOCIEDAD ANONIMA CERRADA","PUENTE PIEDRA","LIMA","LIMA",150125,45000.0000,10286,6857,"SOLES",20260707
"BID 4","INCUBADORAS Y ACELERADORAS DE EMPRENDIMIENTOS INNOVADORES EN REGIONES",2024,"729-PROINNOVATE-IEIR-2024","FORTALECIMIENTO INTEGRAL DE LA INCUBADORA DE EMPRESAS INCUVAL VENTURES PARA IMPULSAR STARTUPS SOSTENIBLES DE ALTO IMPACTO.",20250205,20260905,"UNIV. NAC. HERMILIO VALDIZAN HUANUCO","PILLCO MARCA","HUANUCO","HUANUCO",100111,685000.0000,94813.52,66600,"SOLES",20260707
"BID 4","DIGITALIZACIÓN EMPRESARIAL - CATEGORÍA 2",2024,"752-PROINNOVATE-IMTEMDC2-2024","IMPLEMENTACIÓN DE SOFTWARE DE DISEÑO DE MODAS Y ESTRATEGIA DE MARKETING DIGITAL PARA LA DIGITALIZACIÓN DE LOS PROCESOS DE LA EMPRESA QUANTO CAPITAL E.I.R.L.",20250205,20260304,"QUANTO CAPITAL E.I.R.L.","CHIMBOTE","SANTA","ANCASH",021801,45000.0000,10285.71,6857.14,"SOLES",20260707
"BID 4","DIGITALIZACIÓN EMPRESARIAL - CATEGORÍA 2",2024,"781-PROINNOVATE-IMTEMDC2-2024","IMPLEMENTACION DE UN SOFTWARE ERP  PARA INTEGRAR LOS DATOS OPERACIONALES DEL POLICLINICO CENTRAL MEDIC",20241122,20251022,"POLICLINICO CENTRAL MEDIC S.R.L.","PAUCARPATA","AREQUIPA","AREQUIPA",040112,45000.0000,10285.71,6857.14,"SOLES",20260707
"BID 4","VALIDACIÓN DE LA INNOVACIÓN PARA MICROEMPRESAS Y ASOCIACIONES - CAMBIO CLIMÁTICO",2024,"789-PROINNOVATE-PVECC-2024","VALIDACIÓN TÉCNICA Y COMERCIAL DE UN CONJUNTO DE MATERIALES DE USO ESTRUCTURAL (VIGAS\, POSTES) Y DE USO CONSTRUCTIVO (LADRILLOS\, BLOQUES) ELABORADOS 100% CON RESIDUOS PLÁSTICOS RECICLADOS\, PARA LA CONSTRUCCIÓN DE UN MÓDULO DE VIVIENDA RURAL.",20241015,20260415,"MET PERU SERVICES SOCIEDAD ANONIMA CERRADA","PIURA","PIURA","PIURA",200101,399925.4100,67474.59,167500,"SOLES",20260707
"BID 4","DIGITALIZACIÓN EMPRESARIAL - CATEGORÍA 2",2024,"793-PROINNOVATE-IMTEMDC2-2024","IMPLEMENTACIÓN Y ENLACE DE MÓDULOS ADMINISTRATIVOS\, COMERCIALES\, FINANCIEROS Y PRODUCCIÓN; ASÍ COMO MEDIDAS DE PROMOCIÓN Y MARKETING DIGITAL; ORIENTADOS A IMPULSAR Y SIMPLIFICAR LOS PROCESOS Y ALCANCES DE FLORERÍAS EXPRESS PERÚ SAC.",20241211,20251111,"FLORERIAS EXPRESS PERU S.A.C","SANTIAGO DE SURCO","LIMA","LIMA",150140,45000.0000,10285.71,6857.14,"SOLES",20260707
"BID 4","PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DE CALIDAD - CAMBIO CLIMÁTICO",2024,"798-PROINNOVATE-IMTEMCCC-2024","IMPLEMENTACIÓN Y CERTIFICACIÓN DEL SISTEMA DE GESTIÓN DE CALIDAD SEGÚN LA NORMA ISO 9001:2015 EN LOS SERVICIOS DE CONSULTORÍA Y REALIZACIÓN DE ENSAYOS DE CONCRETO\, SUELOS Y MATERIALES DE LA EMPRESA TECNOLOGÍA EN ENSAYO DE MATERIALES S.A.C.",20241122,20251222,"TECNOLOGIA EN ENSAYO DE MATERIALES SAC","TRUJILLO","TRUJILLO","LA LIBERTAD",130101,45000.0000,10286,6857,"SOLES",20260707
"BID 4","INCUBADORAS Y ACELERADORAS DE EMPRENDIMIENTOS INNOVADORES EN REGIONES",2024,"805-PROINNOVATE-IEIR-2024","PROGRAMA DE INCUBACIÓN Y ACELERACIÓN DE NUEVOS MODELOS DE NEGOCIOS DE ALTO IMPACTO PARA LA REGIÓN CUSCO\, PERÚ - IDEA LAB CUSCO",20241101,20260701,"IDEA GROUP PERU S.A.C.","WANCHAQ","CUSCO","CUSCO",080108,685000.0000,85625,55625,"SOLES",20260707
"BID 4","DIGITALIZACIÓN EMPRESARIAL - CATEGORÍA 2",2024,"809-PROINNOVATE-IMTEMDC2-2024","DESARROLLO DE CRM Y CHAT-BOT PARA LA MEJORA EN LA PROSPECCIÓN Y GESTIÓN DE CARTERA DE CLIENTES\, Y MEJORA EN LOS PROCESOS DE CAPACITACIÓN MEDIANTE LA IMPLEMENTACIÓN DE PLATAFORMA DE CURSOS ESPECIALIZACIÓN CON PASARELA DE PAGO.",20250129,20251229,"TECNOLOGIA EMPRESARIAL CDI S.A.C.","LAMBAYEQUE","LAMBAYEQUE","LAMBAYEQUE",140301,44900.0000,10260,6840,"SOLES",20260707
"BID 4","VALIDACIÓN DE LA INNOVACIÓN PARA MICROEMPRESAS Y ASOCIACIONES - CAMBIO CLIMÁTICO",2024,"812-PROINNOVATE-PVECC-2024","VALIDACIÓN TECNICA\, COMERCIAL Y EMPAQUETAMIENTO DEL PROTOTIO DEL DESTILADO PREMIUM ELABORADO ARTESANALMENTE CON VAINAS DE HUARANGO\, AÑEJADO EN BARRICAS DE ROBLE USADAS PARA WHISKY Y RON DE GLOBAL CROWD SOLUTIONS",20241122,20260522,"GLOBAL CROWD SOLUTIONS","ICA","ICA","ICA",110101,394990.8600,67435.58,91488,"SOLES",20260707
"BID 4","PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DE CALIDAD - CAMBIO CLIMÁTICO",2024,"813-PROINNOVATE-IMTEMCCC-2024","CERTIFICACIÓN FAIRTRADE EN LA EMPRESA FINCA LABRADORES PARA ACCEDER A NUEVOS MERCADOS DE COMERCIO JUSTO QUE PROMUEVEN LA RESPONSABILIDAD MEDIOAMBIENTAL Y ADAPTACIÓN AL CAMBIO CLIMÁTICO DE LOS PRODUCTORES DE MANGO Y BANANO DEL C.P LAYNAS - LA MATANZA",20250127,20260227,"FINCA LABRADORES SOCIEDAD ANONIMA CERRADA","CASTILLA","PIURA","PIURA",200104,45000.0000,10285.71,6857.14,"SOLES",20260707
"BID 4","DIGITALIZACIÓN EMPRESARIAL - CATEGORÍA 2",2024,"820-PROINNOVATE-IMTEMDC2-2024","POTENCIAMIENTO DE LA CAPTACIÓN DE CLIENTES MEDIANTE UN REDISEÑO WEB OPTIMIZADO\, ESTABLECER UNA ESTRATEGIA INTEGRAL DE MARKETING DIGITAL Y SISTEMATIZAR LA GESTIÓN DE OPERACIONES INTERNAS PARA MEJORAR LA EFICIENCIA ADMINISTRATIVA Y OPERATIVA DE KUBIQO SAC",20241226,20251126,"KUBIQO ADMINISTRADORA DE INMUEBLES S.A.C","MIRAFLORES","LIMA","LIMA",150122,44970.0000,10278,6852,"SOLES",20260707
"BID 4","DIGITALIZACIÓN EMPRESARIAL - CATEGORÍA 2",2024,"822-PROINNOVATE-IMTEMDC2-2024","DIGITALIZACIÓN Y MEJORA DE LA GESTIÓN DE IPROJECT GROUP\, IMPLEMENTANDO HERRAMIENTAS DE INBOUND MARKETING\, PLATAFORMA E-LEARNING Y CRM PARA AUMENTAR LA ATRACCIÓN\, POSICIONAMIENTO Y CAPTACIÓN DE NUEVOS CLIENTES.",20250305,20260205,"IPROJECT CONSULTING GROUP S.A.C.","CHICLAYO","CHICLAYO","LAMBAYEQUE",140101,44970.0000,10278,6852,"SOLES",20260707
"BID 4","DIGITALIZACIÓN EMPRESARIAL - CATEGORÍA 2",2024,"823-PROINNOVATE-IMTEMDC2-2024","DIGITALIZACIÓN INTEGRAL DE DISTRIBUCIONES AGRONER S.A.C. MEDIANTE LA IMPLEMENTACIÓN DE UN SISTEMA ERP\, PLATAFORMA DE COMERCIO ELECTRÓNICO E INTEGRACIÓN DE UNA ESTRATEGIA DE MARKETING DIGITAL PARA LA VENTA DE PRODUCTOS AGROPECUARIOS.",20250127,20251227,"DISTRIBUCIONES AGRONER S.A.C.","CHICLAYO","CHICLAYO","LAMBAYEQUE",140101,45000.0000,10300,6846,"SOLES",20260707
"BID 4","DIGITALIZACIÓN EMPRESARIAL - CATEGORÍA 1",2024,"827-PROINNOVATE-IMTEMDC1-2024","DESARROLLO DIGITAL PARA APAPHCEPES MEDIANTE LA INTEGRACIÓN DE SISTEMA DE GESTIÓN INTEGRAL Y PLATAFORMA DE COMERCIO ELECTRÓNICO PARA EL BIOL Y COMPOSTA GENERADA A PARTIR DE LAS VÍSCERAS DE PESCADO.",20250212,20260311,"ASOCIACION DE PROCESADORES ARTESANALES DE PRODUCTOS HIDROBIOLOGICOS DEL CENTRO PESQUERO APAPHCEPES","SANTA ROSA","CHICLAYO","LAMBAYEQUE",140114,65000.0000,15431,10285,"SOLES",20260707
"BID 4","DESAFÍOS DE INNOVACIÓN EN CADENAS DE VALOR MODALIDAD B - CAMBIO CLIMÁTICO",2024,"828-PROINNOVATE-DICVMBCC-2024","DESAFÍOS AGROAMBIENTALES DE PEQUEÑOS AGRICULTORES DEL CULTIVO DE ARÁNDANOS FRESCOS EN LA REGIÓN LA LIBERTAD PARA MEJORAR LA PRODUCTIVIDAD\, SOSTENIBILIDAD Y ADAPTACIÓN AL CAMBIO CLIMÁTICO",20250128,20260928,"INSTITUTO TECNOLÓGICO DE LA PRODUCCIÓN","SAN ISIDRO","LIMA","LIMA",150131,550000.0000,0,90000,"SOLES",20260707
"BID 4","VALIDACIÓN DE LA INNOVACIÓN PARA MICROEMPRESAS Y ASOCIACIONES - CAMBIO CLIMÁTICO",2024,"829-PROINNOVATE-PVECC-2024","VALIDACION TÉCNICA\, COMERCIAL Y EMPAQUETAMIENTO DE HORNOS ECOLÓGICOS DE ALTO RENDIMIENTO PARA LA PRODUCCIÓN SUSTENTABLE DE CARBÓN VEGETAL\, BIOCHAR Y LÍQUIDO PIROLEÑOSO DE ALTA CALIDAD DE BIO ENERGY INGENIEROS E.I.R.L.",20241122,20260621,"BIO ENERGY INGENIEROS E.I.R.L.","MAZAMARI","SATIPO","JUNIN",120604,265983.0700,50916.93,81000,"SOLES",20260707
"BID 4","DIGITALIZACIÓN EMPRESARIAL - CATEGORÍA 2",2024,"833-PROINNOVATE-IMTEMDC2-2024","DIGITALIZACIÓN EMPRESARIAL DE AGROINDUSTRIA EL CALLAYUJANO PERÚ MEDIANTE LA IMPLEMENTACIÓN DE UN SISTEMA DE MONITOREO Y CONTROL DE PARÁMETROS EN LA FERMENTACIÓN Y E-COMMERCE PARA LA COMERCIALIZACIÓN DE BEBIDAS TRADICIONALES ANDINAS A BASE DE CAÑA DE AZUCAR",20241211,20260110,"AGROINDUSTRIA EL CALLAYUJANO PERU E.I.R.L.","JAEN","JAEN","CAJAMARCA",060801,45000.0000,10350,6850,"SOLES",20260707
"BID 4","VALIDACIÓN DE LA INNOVACIÓN PARA MICROEMPRESAS Y ASOCIACIONES",2024,"841-PROINNOVATE-PVE-2024","VALIDACIÓN TÉCNICA\, COMERCIAL Y EMPAQUETAMIENTO DE UN PRODUCTO EDULCORANTE A BASE DE YACÓN\, EN PRESENTACIÓN GRANULADA\, CON ENFOQUE EN LA LUCHA MUNDIAL CONTRA LA DIABETES E INNOVACIÓN ALIMENTARIA.",20241122,20260522,"INGREDIENTES INNOVADORES S.A.C.","MIRAFLORES","LIMA","LIMA",150122,399932.0900,64920,151291.93,"SOLES",20260707
"BID 4","VALIDACIÓN DE LA INNOVACIÓN PARA MICROEMPRESAS Y ASOCIACIONES - CAMBIO CLIMÁTICO",2024,"843-PROINNOVATE-PVECC-2024","VALIDACIÓN TÉCNICA Y COMERCIAL DE UN BIOESTIMULANTE CON SÍLICE ACTIVO (SIA) BASADO EN RESIDUOS Y SUBPRODUCTOS DE LA INDUSTRIA ARROCERA Y CRIANZA EQUINA\, EN CULTIVOS DE LECHUGA Y TOMATE.",20241218,20260618,"MAROS GREEN S.A.C.","SAN ISIDRO","LIMA","LIMA",150131,342226.4400,103131.8,239790,"SOLES",20260707
"BID 4","VALIDACIÓN DE LA INNOVACIÓN PARA MICROEMPRESAS Y ASOCIACIONES",2024,"850-PROINNOVATE-PVE-2024","VALIDACIÓN DE UN PAQUETE TECNOLÓGICO BASADO EN EL MANEJO OPTIMIZADO DE REBROTES DE BOLAINA BLANCA\, PARA LA PRODUCCIÓN SOSTENIBLE DE MADERA DE ALTA CALIDAD\, REDUCIENDO EL TIEMPO DE 8 A 5 AÑOS PARA SU APROVECHAMIENTO Y EL COSTO DE MANEJO FORESTAL EN 38%.",20241211,20261210,"REFORESTANDO SOCIEDAD ANONIMA","PUERTO INCA","PUERTO INCA","HUANUCO",100901,389499.1600,64923.84,146400,"SOLES",20260707
"BID 4","INCUBADORAS Y ACELERADORAS DE EMPRENDIMIENTOS INNOVADORES EN REGIONES",2024,"863-PROINNOVATE-IEIR-2024","BIOINNOVA SAN MARTÍN: INCUBADORA AMAZÓNICA PARA PONER EN VALOR EL USO SOSTENIBLE DE LA BIODIVERSIDAD",20250127,20260727,"UNIVERSIDAD NACIONAL DE SAN MARTIN","TARAPOTO","SAN MARTIN","SAN MARTIN",220901,685000.0000,85625,65625,"SOLES",20260707
"BID 4","DIGITALIZACIÓN EMPRESARIAL - CATEGORÍA 2",2024,"868-PROINNOVATE-IMTEMDC2-2024","OPTIMIZACIÓN DEL PROCESO DE VENTAS Y GESTIÓN DE CLIENTES MEDIANTE LA IMPLEMENTACIÓN DE UN SISTEMA INTEGRAL DE LOTEO E INVENTARIADO\, UN E-COMMERCE Y ESTRATEGIAS DE MARKETING DIGITAL",20250326,20260226,"AGRONEGOCIOS NESTOR JAVIERCITO SOCIEDAD ANONIMA CERRADA","LAMBAYEQUE","LAMBAYEQUE","LAMBAYEQUE",140301,45000.0000,10288,6857,"SOLES",20260707
"BID 4","DIGITALIZACIÓN EMPRESARIAL - CATEGORÍA 2",2024,"870-PROINNOVATE-IMTEMDC2-2024","IMPLEMENTACIÓN DE UNA SOLUCIÓN DIGITAL PARA LA OPTIMIZACIÓN DE LOS PROCESOS OPERATIVOS/COMERCIALES DE ADMINISTRACIÓN Y MANTENIMIENTO DE INMUEBLES",20250205,20260304,"MERCURY FACILITIES MANAGEMENT SAC","MIRAFLORES","LIMA","LIMA",150122,45000.0000,10285.71,6857.14,"SOLES",20260707
"BID 4","DIGITALIZACIÓN EMPRESARIAL - CATEGORÍA 2",2024,"872-PROINNOVATE-IMTEMDC2-2024","POTENCIANDO LA OPERATIVIDAD EN EL NEGOCIO DE JOYAS PERSONALIZADAS\, IMPLEMENTANDO TECNOLOGÍAS DIGITALES: UN ENFOQUE INTEGRADO DE GESTIÓN DE PEDIDOS",20250205,20260304,"NB MODA SAC","MIRAFLORES","LIMA","LIMA",150122,45000.0000,10286,6857,"SOLES",20260707
"BID 4","DIGITALIZACIÓN EMPRESARIAL - CATEGORÍA 2",2024,"873-PROINNOVATE-IMTEMDC2-2024","DIGITALIZACIÓN DE LOS PROCESOS DE ATENCIÓN AL PACIENTE DE SALUD OFTALMOLÓGICA DE LA SELVA SAC",20250127,20260226,"SALUD OFTALMOLOGICA DE LA SELVA SOCIEDAD ANONIMA CERRADA","LA BANDA DE SHILCAYO","SAN MARTIN","SAN MARTIN",220909,45000.0000,10300,6858,"SOLES",20260707
"BID 4","DIGITALIZACIÓN EMPRESARIAL - CATEGORÍA 2",2024,"882-PROINNOVATE-IMTEMDC2-2024","INTEGRACIÓN DE IA EN LA PLATAFORMA DIGITAL DE LA EMPRESA CHOCOPRO PARA PROMOVER EL CROSS-SELLING DE CURSOS FÍSICOS Y DIGITALES",20241226,20260125,"CHOCOPRO S.A.C.","SAN ISIDRO","LIMA","LIMA",150131,45000.0000,10285.71,6857.14,"SOLES",20260707
"BID 4","DIGITALIZACIÓN EMPRESARIAL - CATEGORÍA 2",2024,"883-PROINNOVATE-IMTEMDC2-2024","DESARROLLO DE SOLUCIÓN TECNOLÓGICA INTEGRAL PARA LA OPTIMIZACIÓN DE SERVICIOS DE PARKING Y MANTENIMIENTO DE AUTOS\, INCLUYENDO ESTRATEGIAS DE COMUNICACIÓN Y MARKETING DIGITAL PARA POSICIONAMIENTO A NIVEL REGIONAL.",20250205,20260105,"RENYCAR PARKING CIX SAC","CHICLAYO","CHICLAYO","LAMBAYEQUE",140101,45000.0000,10300,6846,"SOLES",20260707
"BID 4","VALIDACIÓN DE LA INNOVACIÓN PARA MICROEMPRESAS Y ASOCIACIONES",2024,"887-PROINNOVATE-PVE-2024","VALIDACION TÉCNICA Y COMERCIAL DEL PROTOTIPO DE ESPUMANTE DE UVAS PATROMINALES\, MARACUYÁ Y HIERBAS AROMATICAS USANDO MÉTODOS ANCESTRALES DE INVERSIONES WAKIY S.A.C.",20241227,20260627,"INVERSIONES WAKIY S.A.C.","LA JOYA","AREQUIPA","AREQUIPA",040108,399766.7700,71368.39,54000,"SOLES",20260707
"BID 4","DIGITALIZACIÓN EMPRESARIAL - CATEGORÍA 2",2024,"892-PROINNOVATE-IMTEMDC2-2024","IMPLEMENTACIÓN DE UN SISTEMA ERP CLOUD QUE PERMITA AGILIZAR LOS PROCESOS CORE DEL NEGOCIO\, Y UNA WEB ECOMMERCE DE FÁCIL ADMINISTRACIÓN QUE PERMITA INCREMENTAR LAS VENTAS DE PEREZOSO",20250127,20260626,"MANUFACTURAS PANDA DEL PERU S.R.L.","SAN JUAN DE LURIGANCHO","LIMA","LIMA",150132,44990.0200,10283.15,6855.43,"SOLES",20260707
"BID 4","VALIDACIÓN DE LA INNOVACIÓN PARA MICROEMPRESAS Y ASOCIACIONES",2024,"895-PROINNOVATE-PVE-2024","VALIDACIÓN TÉCNICO-COMERCIAL DE UN DISPOSITIVO PARA LA VAPORIZACIÓN DE DERIVADOS DEL CANNABIS MEDICINAL (“CONDOR CANNA”)\, QUE OFREZCA A LOS PACIENTES UNA EXPERIENCIA SEGURA\, EFECTIVA\, CONVENIENTE Y CUMPLIENDO CON LAS EXPECTATIVAS DE LOS MÉDICOS TRATANTES.",20241211,20260810,"CANNFARM PERU S.A.C.","SAYAN","HUAURA","LIMA",150811,399853.3600,79272.32,179100.04,"SOLES",20260707
"BID 4","DIGITALIZACIÓN EMPRESARIAL - CATEGORÍA 1",2024,"909-PROINNOVATE-IMTEMDC1-2024","IMPLEMENTACIÓN DE PLATAFORMA DIGITAL PARA TURISMO VIVENCIAL ECOLÓGICO Y ARQUEOLÓGICO CON MODULO PARA COORDINACIÓN Y DESARROLLO DE ESTRATEGIA DE MARKETING DIGITAL PARA EL INCREMENTO DEL TURISMO EN EL DISTRITO DE PROVIDENCIA",20250613,20260513,"ASOCIACION DE PRODUCTORES AGROECOLOGICOS LA CATARATA RUMI RUMI DE GRAMALOTE-PROVIDENCIA","PROVIDENCIA","LUYA","AMAZONAS",010515,64800.0000,15500,10250,"SOLES",20260707
