"FONDO","CONCURSO","ANIO","CONTRATO","TITULO","FECHA_INICIO","FECHA_FIN","NOMBRE_SOLICITANTE","DISTRITO","PROVINCIA","DEPARTAMENTO","UBIGEO","MONTO_RNR","MONTO_FINANCIERO","MONTO_NO_FINANCIERO","MONEDA","FECHA_CORTE"
"BID 4","PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES",2023,"692-PROINNOVATE-IMTEMD-2023","DESARROLLO DE LA PLATAFORMA ILEARN PARA LA MARCA ?DIGITAL BREAK? EN SUS SERVICIOS DE CAPACITACIÓN EN MARKETING DIGITAL CON PASARELA DE PAGOS Y ALCANZAR A TRANSFORMAR LA EDUCACIÓN PROFESIONAL",20231213,20241113,"IDIGITAL CONSULTING S.A.C.","LIMA","LIMA","LIMA",150101,45000.0000,10286.0000,6857.0000,"SOLES",20250331
"BID 4","PROYECTOS DE INNOVACIÓN EMPRESARIAL",2023,"693-PROINNOVATE-PIEC1-2023","MEJORA Y VALIDACIÓN DE UN SISTEMA DE PRODUCCIÓN DE CULTIVO DE ANTURIO (ANTHURIUM ANDREANUM) VARIEDAD TROPICAL PARA INCREMENTAR LA PRODUCTIVIDAD Y LA CALIDAD DE FLOR DE CORTE EN CONDICIONES DE VIVERO EN RUPA-RUPA\, PROVINCIA DE LEONCIO PRADO\, REGIÓN HUÁNUCO",20231004,20250604,"TROPICAL SOCIEDAD ANONIMA CERRADA","RUPA-RUPA","LEONCIO PRADO","HUANUCO",100601,179999.5600,52583.6400,42750.0000,"SOLES",20250331
"BID 4","PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES",2023,"694-PROINNOVATE-IMTEMD-2023","IMPLEMENTACIÓN DE  SOFTWARE DE GESTIÓN OPERATIVA (COMPRAS\, TRANSPORTE Y VENTAS) PARA SATISFACER DEMANDA DE CLIENTES Y DESARROLLO DE ESTRATEGIA DE COMERCIO ELECTRÓNICO DE AGROINVERSIONES Y SERVICIOS ALIANZA\, COMERCIALIZADORA MAYORISTA DE ALIMENTOS PERECIBLES.",20231004,20240904,"AGROINVERSIONES Y SERVICIOS ALIANZA SOCIEDAD ANONIMA CERRADA","SANTA ANITA","LIMA","LIMA",150137,44900.0000,10260.0000,6840.0000,"SOLES",20250331
"BID 4","PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES",2023,"695-PROINNOVATE-IMTEMD-2023","APLICACIÓN DE BRANDING Y MARKETING DIGITAL PARA EL POSICIONAMIENTO DE LA MARCA AVANTAGE EN EL MERCADO NACIONAL DE SERVICIOS CORPORATIVOS",20231114,20241014,"AVANTAGE S.A. DE BENEFICIO DE INTERÉS COLECTIVO","LINCE","LIMA","LIMA",150116,45000.0000,10285.7100,6857.1400,"SOLES",20250331
"BID 4","PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES",2023,"696-PROINNOVATE-IMTEMD-2023","DIGITALIZACIÓN  EN LOS PROCESOS DE GESTIÓN OFTALMOLÓGICA PARA MEJORAR LA CALIDAD DEL SERVICIO DE ATENCIÓN DE LA CLÍNICA OFTALMOLOGOS ASOCIADOS VER S.A.C.",20231016,20240916,"'OFTALMOLOGOS ASOCIADOS VER S.A.C.'","CASTILLA","PIURA","PIURA",200104,45000.0000,10286.0000,6857.0000,"SOLES",20250331
"MIPYME Emprendedor","PROGRAMA DE APOYO A LA INTERNACIONALIZACIÓN MODALIDAD II - POTENCIAMIENTO DE LAS EXPORTACIONES",2023,"698-PROINNOVATE-PAIM2-2023","INTERNACIONALIZANDO LOS SERVICIOS DE MARKETING DIGITAL DE ALAVISTA GESTIÓN ALMERCADOESPAÑOL",20231105,20250205,"ALAVISTA GESTION S.A.C.","MIRAFLORES","LIMA","LIMA",150122,89999.9900,10000.0100,0.0000,"SOLES",20250331
"BID 4","PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES",2023,"700-PROINNOVATE-IMTEMD-2023","POSICIONAMIENTO ESTRATÉGICO DE LA MARCA IGNIFUTEX MEDIANTE LA CREACIÓN DE UNA PLATAFORMA DE CURSOS ESPECIALIZADOS\, MARKETING DIGITAL\, Y MEJORA DE PROCESOS COMERCIALES MEDIANTE UN CRM PARA APERTURAR UN NUEVO SERVICIO A NIVEL NACIONAL Y ENTRAR EN NUEVOS MERCADOS",20240305,20250404,"TEXTILES Y COMPONENTES IGNIFUGOS S.A.C.","LIMA","LIMA","LIMA",150101,45000.0000,10286.0000,6857.0000,"SOLES",20250331
"MIPYME Emprendedor","PROGRAMA DE APOYO A LA INTERNACIONALIZACIÓN MODALIDAD I - EMPRENDEDOR EXPORTADOR",2023,"701-PROINNOVATE-PAIM1-2023","CONQUISTANDO EL MERCADO DE LOS EMIRATOS ARABES UNIDOS CON FRIJOL CASTILLA PERUANO",20231017,20250117,"AMAUTA´S BUSINESS E.I.R.L.","BARRANCA","BARRANCA","LIMA",150201,70000.0000,7777.8000,0.0000,"SOLES",20250331
"MIPYME Emprendedor","PROGRAMA DE APOYO A LA INTERNACIONALIZACIÓN MODALIDAD II - POTENCIAMIENTO DE LAS EXPORTACIONES",2023,"702-PROINNOVATE-PAIM2-2023","PLAN DE EXPORTACIÓN DE SEMILLAS DE ALMIZCLE AL MERCADO FRANCÉS",20240109,20250409,"EMPRESA INDUSTRIAL ORO VERDE SOCIEDAD ANONIMA CERRADA","LAMAS","LAMAS","SAN MARTIN",220501,78516.0000,8724.0000,0.0000,"SOLES",20250331
"BID 4","PROYECTOS DE VALIDACIÓN DE LA INNOVACIÓN",2023,"703-PROINNOVATE-PIEC2-2023","VALIDACIÓN TÉCNICA Y COMERCIAL DEL SISTEMA PULMOCHIP COMO HERRAMIENTA DE PREVENCIÓN EN SALUD OCUPACIONAL PARA EL MONITOREO EN LÍNEA DEL USO CORRECTO DE RESPIRADORES MINEROS",20231005,20250405,"DRAEGER  PERU   S.A.C.","SAN BORJA","LIMA","LIMA",150130,169269.1500,84050.8500,52800.0000,"SOLES",20250331
"BID 4","PROYECTOS DE VALIDACIÓN DE LA INNOVACIÓN",2023,"704-PROINNOVATE-PIEC2-2023","VALIDACIÓN Y EMPAQUETAMIENTO DE LA BIOCONVERSIÓN DE RESIDUOS SÓLIDOS Y LÍQUIDOS DE LA INDUSTRIA EXTRACTORA DE ACEITE CRUDO DE PALMA (TECNOLOGÍA STARI YAQUA) CON LA FINALIDAD DE OBTENER AGUA LIMPIA\, ABONO Y PROTEÍNAS\, EN EL DISTRITO DE TOCACHE - SAN MARTÍN",20231010,20250610,"ECOPRODUCTS S.R.L.","MANANTAY","CORONEL PORTILLO","UCAYALI",250107,385039.7600,118925.2400,268200.0000,"SOLES",20250331
"BID 4","PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES",2023,"705-PROINNOVATE-IMTEMD-2023","MEJORA DE LA EFICIENCIA OPERATIVA Y EXPERIENCIA DEL CLIENTE DE LA EMPRESA SANCHEZ & ASOC. MEDIANTE LA IMPLEMENTACIÓN DE UN SISTEMA DE GESTIÓN ADMINISTRATIVA-CONTABLE\, PLATAFORMA DE SOPORTE PARA CLIENTES\, Y MARKETING DIGITAL PARA AMPLIAR LA CARTERA DE CLIENTES",20240111,20250210,"SANCHEZ DE LA PUENTE & ASOCIADOS SOCIEDAD CIVIL DE RESPONSABILIDAD LIMITADA","MIRAFLORES","LIMA","LIMA",150122,45000.0000,10286.0000,6857.0000,"SOLES",20250331
"MIPYME Emprendedor","PROGRAMA DE APOYO A LA INTERNACIONALIZACIÓN MODALIDAD II - POTENCIAMIENTO DE LAS EXPORTACIONES",2023,"706-PROINNOVATE-PAIM2-2023","INTERNACIONALIZACIÓN DE TOBOGANES Y ACCESORIOS PARA PARQUES TEMÁTICOS PARA EL MERCADO CHILENO",20231201,20250301,"FIBROTECNIA S.A.C.","SURQUILLO","LIMA","LIMA",150141,89948.0000,14400.0000,0.0000,"SOLES",20250331
"BID 4","PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES",2023,"716-PROINNOVATE-IMTEMD-2023","IMPLEMENTACIÓN DE UN SISTEMA MODULAR DE GESTIÓN DIGITAL PARA LA INTEGRACIÓN Y OPTIMIZACIÓN DE PROCESOS DE VENTA\, LOGÍSTICOS Y OPERATIVOS PARA EL SECTOR DE MUEBLES.",20231114,20241213,"METRO CUADRADO ESTUDIO S.A.C.","SAN BORJA","LIMA","LIMA",150130,45000.0000,10285.7100,6857.1400,"SOLES",20250331
"MIPYME Emprendedor","PROGRAMA DE APOYO A LA INTERNACIONALIZACIÓN MODALIDAD II - POTENCIAMIENTO DE LAS EXPORTACIONES",2023,"717-PROINNOVATE-PAIM2-2023","INTERNACIONALIZANDO LOS SERVICIOS DISEÑO\, DESARROLLO\, MODELAMIENTO E IMPLEMENTACIÓN DE PIEZAS METALMECÁNICAS Y EXPORTACIÓN DE CIMBRAS DE LA EMPRESA EMER AL MERCADO BOLIVIANO",20240106,20250406,"EMER S.A.C","SAN JUAN DE LURIGANCHO","LIMA","LIMA",150132,89998.9900,10001.0100,0.0000,"SOLES",20250331
"MIPYME Emprendedor","PROGRAMA DE APOYO A LA INTERNACIONALIZACIÓN MODALIDAD I - EMPRENDEDOR EXPORTADOR",2023,"718-PROINNOVATE-PAIM1-2023","PLAN DE INTERNACIONALIZACIÓN Y POSICIONAMIENTO DE \"COMBAT BOOTS\" PARA DAMA DE LA MARCA NONOS EN EL MERCADO DE CHILE.",20231123,20250223,"FRANCO CALZADOS S.A.C.","TRUJILLO","TRUJILLO","LA LIBERTAD",130101,69844.8000,8500.0000,0.0000,"SOLES",20250331
"MIPYME Emprendedor","PROGRAMA DE APOYO A LA INTERNACIONALIZACIÓN MODALIDAD II - POTENCIAMIENTO DE LAS EXPORTACIONES",2023,"719-PROINNOVATE-PAIM2-2023","PROCESO DE INTERNACIONALIZACIÓN Y POTENCIAMIENTO DE LA EXPORTACIÓN DE SACHA INCHI TOSTADO AL MERCADO DE COREA DEL SUR",20231115,20250215,"KUMARA FOOD INTERNATIONAL SOCIEDAD ANONIMA CERRADA - KUMARA FOOD INTERNATIONAL  SAC","CHORRILLOS","LIMA","LIMA",150108,90000.0000,10000.0000,0.0000,"SOLES",20250331
"BID 4","PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES",2023,"721-PROINNOVATE-IMTEMD-2023","IMPLEMENTACIÓN DE UN SISTEMA ESPECIALIZADO PARA LA GESTIÓN DE AGENCIAS DE VIAJE ARTICULADO A UNA ESTRATEGIA DE MARKETING DIGITAL PARA EL INCREMENTO DE LA COMPETITIVIDAD DE LA EMPRESA SUNSHINE TRAVEL PERU EIRL.",20231006,20240906,"SUNSHINE TRAVEL PERU EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA","CUSCO","CUSCO","CUSCO",080101,45000.0000,10285.7100,6857.1400,"SOLES",20250331
"BID 4","PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES",2023,"722-PROINNOVATE-IMTEMD-2023","IMPLEMENTACIÓN DE UN E-COMMERCE INTEGRADO A UN SISTEMA DE GESTIÓN EMPRESARIAL (ERP) QUE PERMITA DIGITALIZAR LA GESTIÓN DE LAS VENTAS\, INVENTARIOS\, COMPRAS Y PLANIFICACIÓN DE PRODUCCIÓN\, PARA UN MEJOR CONTROL FINANCIERO DE LA EMPRESA DE ROPA PARA MUJER ?LARA?.",20231122,20241022,"BAMCIS SOLUTIONS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA","SAN BORJA","LIMA","LIMA",150130,45000.0000,10285.7100,6857.1400,"SOLES",20250331
"BID 4","PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES",2023,"724-PROINNOVATE-IMTEMD-2023","IMPLEMENTACIÓN DE UN SISTEMA DE GESTIÓN EMPRESARIAL (ERP) EN LA EMPRESA ?ACEROS ESPECIALES Y REPRESENTACIONES EIRL? PARA INCREMENTAR LA EFICIENCIA DE LOS PROCESOS DE GESTIÓN DE CLIENTES\, VENTAS\, FACTURACIÓN\, COMPRAS\, INVENTARIOS Y ALMACENES.",20231127,20241027,"ACEROS ESPECIALES Y REPRESENTACIONES E.I.R.L.","PIURA","PIURA","PIURA",200101,45000.0000,10285.7100,6857.1400,"SOLES",20250331
"MIPYME Emprendedor","PROGRAMA DE APOYO A LA INTERNACIONALIZACIÓN MODALIDAD II - POTENCIAMIENTO DE LAS EXPORTACIONES",2023,"726-PROINNOVATE-PAIM2-2023","POTENCIAMIENTO DE LAS EXPORTACIONES DE CAFÉ VERDE DE ALTA CALIDAD DE LA ASOCIACIÓN DE PRODUCTORES CERRO BLANCO HACIA EL MERCADO DE LOS ESTADOS UNIDOS.",20231101,20250616,"ASOCIACIÓN DE PRODUCTORES CERRO BLANCO","JEPELACIO","MOYOBAMBA","SAN MARTIN",220104,89910.0000,9990.0000,0.0000,"SOLES",20250331
"BID 4","PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES",2023,"731-PROINNOVATE-IMTEMD-2023","CAMPAÑA DE LANZAMIENTO NACIONAL DE SNACKS SALUDABLES DELITIERRA A TRAVES DE MEDIOS DIGITALES",20231107,20241007,"JORWEISS SOCIEDAD ANONIMA CERRADA - JORWEISS S.A.C.","LURIN","LIMA","LIMA",150119,45000.0000,10720.4900,6857.1400,"SOLES",20250331
"BID 4","PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES",2023,"733-PROINNOVATE-IMTEMD-2023","OPTIMIZACIÓN EL PROCESO COMERCIAL/OPERATIVO DE LA VETERINARIA IMPLEMENTANDO SOLUCIONES DIGITALES QUE PERMITAN LOGRA UN INCREMENTO EN LAS VENTAS.",20231213,20241113,"VETERINARIA VILLARAN E.I.R.L.","SURQUILLO","LIMA","LIMA",150141,45000.0000,10720.4900,6857.1400,"SOLES",20250331
"BID 4","PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES",2023,"738-PROINNOVATE-IMTEMD-2023","ACTUALIZACIÓN DEL ERP (MÓDULOS DE CRM\, VENTAS\, REFACCIONES)\, E INTEGRACIÓN DEL MÓDULO DE CONTABILIDAD PARA MEJORAR LA PRODUCTIVIDAD DEL ÁREA CONTABLE Y OPERATIVA\, Y DESARROLLO DE ESTRATEGIA DE MARKETING DIGITAL PARA POTENCIAR EL CANAL COMERCIAL",20240319,20250219,"FDC CORPORATION E.I.R.L.","ATE","LIMA","LIMA",150103,45000.0000,10286.0000,6857.0000,"SOLES",20250331
"BID 4","PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES",2023,"743-PROINNOVATE-IMTEMD-2023","DESARROLLO E IMPLEMENTACIÓN DE UNA PLATAFORMA VIRTUAL PARA EL DESARROLLO DE SERVICIOS PSICOLÓGICOS ONLINE EN KONSULT GROUP PERÚ SAC",20240111,20241211,"KONSULT GROUP PERU S.A.C.","SAN ISIDRO","LIMA","LIMA",150131,45000.0000,10285.7100,6857.1400,"SOLES",20250331
"BID 4","PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES",2023,"745-PROINNOVATE-IMTEMD-2023","IMPLEMENTAR HERRAMIENTAS DIGITALES DE MARKETING Y SOFTWARE CON MÓDULO DE CONTRATACIÓN DEL PERSONAL Y ATENCIÓN PERSONALIZADA AL CLIENTE EN NUESTRO SITIO WEB.",20231114,20241014,"SERPAEM SOCIEDAD ANONIMA CERRADA - SERPAEM S.A.C.","SANTIAGO DE SURCO","LIMA","LIMA",150140,45000.0000,10400.0000,6752.0000,"SOLES",20250331
"BID 4","PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES",2023,"747-PROINNOVATE-IMTEMD-2023","MEJORAR LA EXPERIENCIA DEL CICLISTA A TRAVÉS DE UN MÓDULO DE GESTIÓN DE TALLERES AUTOMATIZADO\, AMIGABLE Y RENTABLE.",20231107,20241007,"CIUDAD BICI SAC","MAGDALENA DEL MAR","LIMA","LIMA",150120,33000.0000,7200.0000,4800.0000,"SOLES",20250331
"BID 4","PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES",2023,"750-PROINNOVATE-IMTEMD-2023","DIGITALIZACIÓN DE LOS PROCESOS DE COMERCIALIZACIÓN EN LA EMPRESA \"PINEDA CONTRATISTAS GENERALES S.A.C.\"",20231024,20240924,"PINEDA LI CONTRATISTAS GENERALES S.A.C.","CERRO COLORADO","AREQUIPA","AREQUIPA",040104,45000.0000,10285.7100,6857.1400,"SOLES",20250331
"MIPYME Emprendedor","PROGRAMA DE APOYO A LA INTERNACIONALIZACIÓN MODALIDAD II - POTENCIAMIENTO DE LAS EXPORTACIONES",2023,"751-PROINNOVATE-PAIM2-2023","INTERNACIONALIZANDO CAFÉ DE ESPECIALIDAD CON SELLOS ORGÁNICOS Y DE COMERCIO JUSTO DE CAJAMARCA A LAS TAZAS DEL MERCADO DE ESTADOS UNIDOS.",20231107,20250317,"ASOCIACION DE AGRICULTORES BOSQUES DE NEBLINA","JAEN","JAEN","CAJAMARCA",060801,89999.9800,10000.0100,0.0000,"SOLES",20250331
"BID 4","PROYECTOS DE VALIDACIÓN DE LA INNOVACIÓN",2023,"753-PROINNOVATE-PIEC2-2023","VALIDACIÓN\, ESCALAMIENTO Y EMPAQUETAMIENTO DEL CAVBIO CORIZA MOLECULAR DETECTION KIT DE BTS CONSULTORES S.A.C.",20231013,20251013,"BTS CONSULTORES S.A.C.","LIMA","LIMA","LIMA",150101,500000.0000,83333.3300,190860.0000,"SOLES",20250331
"BID 4","PROYECTOS DE VALIDACIÓN DE LA INNOVACIÓN",2023,"754-PROINNOVATE-PIEC2-2023","VALIDACIÓN Y EMPAQUETAMIENTO DEL SISTEMA DE MONITOREO Y DETECCIÓN DE DEFICIENCIAS NUTRICIONALES N-P-K E HÍDRICA EN EL CULTIVO DE PALTA VARIEDAD HASS\, BASADO EN SENSORES EN EL CAMPO DE CULTIVO E IMÁGENES CAPTURADAS POR DRONES\, CON AGRICULTURA 4.0 EN LA LIBERTAD",20231004,20250404,"LABOTEC PERU S.A.C.","SAN MARTIN DE PORRES","LIMA","LIMA",150135,400000.0000,68120.0000,162300.0000,"SOLES",20250331
"BID 4","PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES",2023,"757-PROINNOVATE-IMTEMD-2023","IMPLEMENTACIÓN DE CRM Y ERP DE CICLO COMPLETO PARA LA INTEGRACIÓN Y OPTIMIZACIÓN DE LOS PROCESOS COMERCIALES\, LOGÍSTICOS Y FINANCIEROS\, PARA MEJORAR LA PRODUCTIVIDAD Y SOSTENIBILIDAD DE UVA SANTA SAC",20231103,20241003,"UVA SANTA SAC","PUEBLO LIBRE","LIMA","LIMA",150121,45000.0000,10286.0000,6857.0000,"SOLES",20250331
"BID 4","PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES",2023,"758-PROINNOVATE-IMTEMD-2023","DIGITALIZACIÓN DE LOS PROCESOS LOGISTICO\, ADMINISTRATIVO Y COMERCIAL DE LA EMPRESA MULTICOSAS PARA REDUCIR COSTOS E INCREMENTAR LAS VENTAS GENERANDO UN NUEVO CANAL COMERCIAL.",20231107,20241007,"MULTICOSAS S.R.L.","EL TAMBO","HUANCAYO","JUNIN",120114,45000.0000,10286.0000,6857.0000,"SOLES",20250331
"BID 4","PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES",2023,"761-PROINNOVATE-IMTEMD-2023","DIGITALIZACIÓN DEL COMERCIO EN LÍNEA Y GESTIÓN DE PUBLICIDAD PERSONALIZADA",20231122,20241022,"BIFROST COMPANY E.I.R.L.","EL PORVENIR","TRUJILLO","LA LIBERTAD",130102,44999.4000,10285.5600,6857.0400,"SOLES",20250331
"BID 4","PROYECTOS DE INNOVACIÓN EMPRESARIAL",2023,"764-PROINNOVATE-PIEC1-2023","AUTOMATIZACIÓN DEL PROCESO DE ELABORACIÓN DE PRODUCTOS DE VALOR AGREGADO (PELADOS) DE LANGOSTINOS EN TUMBES.",20231114,20251114,"ENGROUP HOLDING S.A.C.","MIRAFLORES","LIMA","LIMA",150122,315360.0700,223200.0300,124999.9300,"SOLES",20250331
"BID 4","PROYECTOS DE INNOVACIÓN EMPRESARIAL",2023,"765-PROINNOVATE-PIEC1-2023","DESARROLLO DE UN SISTEMA DE MEJORAMIENTO GENÉTICO DE ABEJAS REINA PARA COLONIAS ORIENTADAS AL SERVICIO DE POLINIZACIÓN\, EN PANGOA - SATIPO",20231229,20250629,"ASOCIACION DE APICULTORES SELVA CENTRAL - PANGOA","PANGOA","SATIPO","JUNIN",120606,179979.7400,18400.2600,16216.8000,"SOLES",20250331
"BID 4","PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES",2023,"773-PROINNOVATE-IMTEMD-2023","IMPLEMENTACIÓN DE HERRAMIENTAS DIGITALES BASADAS EN METODOLOGÍAS ÁGILES\, PARA EL AUMENTO DE LA PRODUCTIVIDAD DE LOS PROCESOS COMERCIALES\, GESTIÓN DE CLIENTES Y GESTIÓN  DE PROYECTOS",20231012,20240912,"AGUILAR MORENO S.A.C.","MIRAFLORES","LIMA","LIMA",150122,45000.0000,10285.7200,6857.1400,"SOLES",20250331
"BID 4","PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES",2023,"777-PROINNOVATE-IMTEMD-2023","IMPLEMENTACIÓN DE UN SISTEMA A MEDIDA\, PARA LA GESTIÓN ADMINISTRATIVA\, COMERCIAL Y DE RRHH DE LA AGENCIA DE VIAJES \"ANDEAN GOLD T&S\".",20231107,20241206,"ANDEAN GOLD TRAVEL AND SERVICES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA","MIRAFLORES","LIMA","LIMA",150122,45000.0000,10285.7100,6857.1400,"SOLES",20250331
"MIPYME Emprendedor","PROGRAMA DE APOYO A LA INTERNACIONALIZACIÓN MODALIDAD II - POTENCIAMIENTO DE LAS EXPORTACIONES",2023,"779-PROINNOVATE-PAIM2-2023","CRAFTS ANDINOS CONQUISTANDO EL MERCADO DE JOYERÍA ESTADO UNIDENSE",20231130,20250228,"CRAFTS ANDINOS SOCIEDAD ANONIMA CERRADA - CRAFTS ANDINOS S.A.C.","SURQUILLO","LIMA","LIMA",150141,89999.9800,10000.0100,0.0000,"SOLES",20250331
"BID 4","PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES",2023,"780-PROINNOVATE-IMTEMD-2023","OPTIMIZACIÓN DE LOS PROCESOS INTERNOS Y CONTROLAR LA GESTIÓN OPERATIVA A TRAVÉS DE LA IMPLEMENTACIÓN Y ADECUACIÓN DE UN SOFTWARE ERP QUE CUENTE CON 4 MÓDULOS Y COMPLEMENTARLO CON UN DASHBOARD DE CONTROL EN LA NUBE.",20231114,20241014,"CORPORACION FERREMAN S.A.C.","CALLERIA","CORONEL PORTILLO","UCAYALI",250101,45000.0000,10286.0000,6857.0000,"SOLES",20250331
"BID 4","PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES",2023,"782-PROINNOVATE-IMTEMD-2023","TRANSFORMACION DIGITAL - PARA LA PROMOCION DE CROMOS POLO Y MAS EN LA COMUNICACION DIGITAL - ECOMMERCE",20231114,20241213,"CROMO POLOS Y MAS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - CROMO POLOS Y MAS E.I.R.L.","SAN BORJA","LIMA","LIMA",150130,45000.0000,10720.4900,6857.1400,"SOLES",20250331
"BID 4","PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES",2023,"785-PROINNOVATE-IMTEMD-2023","IMPLEMENTACIÓN DE SISTEMA INTEGRAL (ERP-CRM)\, PARA AUMENTAR LA PRODUCTIVIDAD DE LOS PROCESOS COMERCIALES\, GESTIÓN DE PROYECTOS Y ADMINISTRATIVOS",20231016,20240916,"SOCIEDAD TECNOLOGICA DEL PERU S.A.C.","LA VICTORIA","LIMA","LIMA",150115,45000.0000,10285.7200,6857.1400,"SOLES",20250331
"BID 4","PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES",2023,"788-PROINNOVATE-IMTEMD-2023","FORTALECIMIENTO DIGITAL DE NOVOZELA SAC. CON LA IMPLEMENTACIÓN DE SISTEMA DE GESTIÓN PRODUCTIVA\, PLATAFORMA DE VENTAS Y MARKETING DIGITAL",20231211,20241111,"NOVOZELA S.A.C.","SURQUILLO","LIMA","LIMA",150141,45000.0000,10285.7100,6857.1400,"SOLES",20250331
"BID 4","PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES",2023,"790-PROINNOVATE-IMTEMD-2023","DIAGNÓSTICO E IMPLEMENTACIÓN DE ESTRATEGIAS DIGITALES PARA LA OPTIMIZACIÓN DE PROCESOS Y MEJORA DE LA PRODUCTIVIDAD DE LA EMPRESA GONDOLA TOURS",20231114,20241014,"GONDOLA TOURS S.A.C.","AREQUIPA","AREQUIPA","AREQUIPA",040101,44999.4000,10285.5600,6857.0400,"SOLES",20250331
"BID 4","PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES",2023,"796-PROINNOVATE-IMTEMD-2023","IMPLEMENTACIÓN DE SISTEMA ERP PARA LA MEJORA E INTEGRACIÓN DE LOS PROCESOS ADMINISTRATIVOS\, OPERATIVOS\, CONTABLES Y FINANCIEROS",20231013,20240913,"AMERICAN TELECOM COMPANY S.A.C.","LA VICTORIA","LIMA","LIMA",150115,45000.0000,10285.7200,6857.1400,"SOLES",20250331
