"FONDO","CONCURSO","ANIO","CONTRATO","TITULO","FECHA_INICIO","FECHA_FIN","NOMBRE_SOLICITANTE","DISTRITO","PROVINCIA","DEPARTAMENTO","UBIGEO","MONTO_RNR","MONTO_FINANCIERO","MONTO_NO_FINANCIERO","MONEDA","FECHA_CORTE"
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"287-FIDECOM-INNOVATEPERU-CMCEI-2018","OBTENCIÓN DE LA CERTIFICACIÓN HACCP PARA LA PLANTA DE PROCESO EN MANGOS DE LA VARIEDAD KENT PARA EXPORTACION DE LA EMPRESA  FRUITS FOR YOU SOCIEDAD ANONIMA CERRADA-FRUITS FOR YOU S.A.C.",20180801,20200531,"FRUITS FOR YOU SOCIEDAD ANONIMA CERRADA-FRUITS FOR YOU S.A.C.","PIURA","PIURA","PIURA",200101,39276.2600,15583.74,23700,"SOLES",20260105
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"289-FIDECOM-INNOVATEPERU-CMCEI-2018","OBTENCIÓN DE LA CERTIFICACIÓN DEL SISTEMA HACCP Y SUS PREREQUISITOS EN EL PROCESO DE ELABORACIÓN DE ALIMENTOS CALIENTES Y FRÍOS",20180726,20200326,"MI JUANITA S.A.C.","LA MOLINA","LIMA","LIMA",150114,30945.1700,14044.83,17000,"SOLES",20260105
"FINCYT III","PROYECTOS DE INNOVACIÓN EMPRESARIAL",2018,"290-INNOVATEPERU-PIEC1-2018","DESARROLLO DE UN SISTEMA GENERADOR DE VACÍO QUE ANULA HASTA EL 90% DE LA PRESIÓN ATMOSFÉRICA\, AGILIZANDO EL PROCESO DE DESHIDRATADO DEL ASAI\, CON BAJAS TEMPERATURAS PERMITIENDO LA CONSERVACIÓN DE SUS PROPIEDADES NUTRICIONALES.",20180918,20200418,"CONSERVERA AMAZONICA SA CAMSA","IQUITOS","MAYNAS","LORETO",160101,264620.6800,54259.32,18495,"SOLES",20260105
"FIDECOM","PIMEN",2018,"291-FIDECOM-INNOVATEPERU-PIMEN-2018","DISEÑO Y DESARROLLO DE UN NUEVO PRODUCTO (DESTILADO DE PLÁTANO) DESTILADO PREMIUM\, PROVENIENTE DE LA DESTILACIÓN DEL MOSTO DE LA PULPA DE PLÁTANO EN LA EMPRESA LA CARIBEÑA\, PICHINAQUI - CHANCHAMAYO",20180925,20201125,"AGROINDUSTRIA CARIBENA FRESH EIRL","PICHANAQUI","CHANCHAMAYO","JUNIN",120303,125915.2700,21884.73,18600,"SOLES",20260105
"FINCYT III","PROYECTOS DE VALIDACIÓN DE LA INNOVACIÓN",2018,"292-INNOVATEPERU-PIEC2-2018","VALIDACIÓN DEL PROTOTIPO DE UNA PLANTA DESMONTABLE DE TRATAMIENTO DE AGUA A TRAVÉS DE OSMOSIS INVERSA\, Y ENVASADO MULTIFORMATO\, PARA PROVEER AGUA 100% PURA EN CASOS DE EMERGENCIA",20180828,20191128,"A & B ECOSISTEMAS S.A.C.","BARRANCO","LIMA","LIMA",150104,450000.0000,263220,186780,"SOLES",20260105
"FINCYT III","MISIONES TECNOLÓGICAS",2018,"018-INNOVATEPERU-MT-2018-SI","IMPULSO A LA COMPETITIVIDAD DE LA REGIÓN AREQUIPA",20180607,20181107,"P & V INGENIEROS S.A.C","JACOBO HUNTER","AREQUIPA","AREQUIPA",040107,7928.2900,5442.87,0,"DOLARES",20260105
"FINCYT III","PROYECTOS DE INNOVACIÓN EMPRESARIAL",2018,"295-INNOVATEPERU-PIEC1-2018","DESARROLLO DE PROTOTIPO COMPACTO\, INNOVADOR Y CONTROLADO REMOTAMENTE\, QUE GENERE DE FORMA CONSTANTE Y ECOEFICIENTE: ENERGÍA HÍBRIDA DE ALTA DURABILIDAD (25 AÑOS)\, PARA EMPRESAS/INSTITUCIONES UBICADAS EN ZONAS DEL PERÚ SIN CONEXIÓN A REDES DE ENERGÍA.",20180914,20191214,"MAQUINARIA ALEMANA S.A.C.","CHORRILLOS","LIMA","LIMA",150108,300000.0000,120000,180000,"SOLES",20260105
"FINCYT III","MISIONES TECNOLÓGICAS",2018,"019-INNOVATEPERU-MT-2018-SI","MISIÓN TECNOLÓGICA A MÉXICO PARA EL FORTALECIMIENTO DE CAPACIDADES TÉCNICAS Y PRODUCTIVAS DE LA CADENA DE VALOR DEL BAMBÚ.",20180809,20190609,"INVESTMENTS VILLA BAMBOO S.A.C.","CHANCHAMAYO","CHANCHAMAYO","JUNIN",120301,7835.8600,2314.08,1411.32,"DOLARES",20260105
"FINCYT III","MISIONES TECNOLÓGICAS",2018,"020-INNOVATEPERU-MT-2018-SI","MISIÓN TECNOLÓGICA FENINJER - BIJOIAS DEL 7 AL 16 DE AGOSTO 2018",20180607,20190407,"CAMARA DE COMERCIO DE LIMA","JESUS MARIA","LIMA","LIMA",150113,17081.5700,5725.7,4837.9,"DOLARES",20260105
"FINCYT III","PROYECTOS DE VALIDACIÓN DE LA INNOVACIÓN",2018,"296-INNOVATEPERU-PIEC2-2018","JUGUERIA INTELIGENTE",20180914,20200314,"SQB PERUVIAN FRUIT S.A.C.","PUENTE PIEDRA","LIMA","LIMA",150125,450000.0000,180000,270000,"SOLES",20260105
"FIDECOM","PIMEN",2018,"298-FIDECOM-INNOVATEPERU-PIMEN-2018","ELABORACIÓN DE UN COLUTORIO BUCAL ANTICARIES Y NEUTALIZADOR DE LA HALITOSIS FORMULADO EN BASE A PRODUCTOS NATURALES",20180823,20200823,"YIPLAB SAC","CHORRILLOS","LIMA","LIMA",150108,149539.4200,13551.31,26960,"SOLES",20260105
"FINCYT III","PROYECTOS DE VALIDACIÓN DE LA INNOVACIÓN",2018,"299-INNOVATEPERU-PIEC2-2018","VALIDACIÓN Y EMPAQUETAMIENTO DE TECNOLOGÍA DE SERVICIOS DE CULTIVO DE OVOCITOS\, PRODUCCIÓN DE SEMEN Y EMBRIONES\,  VIENTRES DE ALQUILER Y PREÑECES\, ENFOCADO A  LA MEJORA GENÉTICA BOVINA",20180914,20210213,"LACTEA S.A","TRUJILLO","TRUJILLO","LA LIBERTAD",130101,449999.9900,189140.52,242120,"SOLES",20260105
"FIDECOM","PIMEN",2018,"300-FIDECOM-INNOVATEPERU-PIMEN-2018","DESARROLLO DE UN PROTOCOLO DE REPRODUCCIÓN EN CAUTIVERIO DE PIRAÑA ROJA (PYGOCENTRUS NATTERERI) Y PIRAÑA AMARILLA (PYGOCENTRUS TENERTZI) EN LA REGIÓN LORETO.",20180925,20200925,"ACUARIO VALENTINA E.I.R.L","SAN JUAN BAUTISTA","MAYNAS","LORETO",160113,134517.6500,18933.15,22780,"SOLES",20260105
"FINCYT III","PROYECTOS DE INNOVACIÓN EMPRESARIAL",2018,"301-INNOVATEPERU-PIEC1-2018","DESARROLLO DEL PROTOCOLO Y VALIDACIÓN DE ARROZ VAPORIZADO DE LAS VARIEDADES CAPIRONA Y BELLAVISTA PARA MEJORAR LA OFERTA NUTRITIVA DEL GRANO EN LA EMPRESA GRUPO ZAÑA EIRL",20180914,20200414,"GRUPO ZAÑA E.I.R.L.","CALLAO","PROV. CONST. DEL CALLAO","CALLAO",070101,269033.9600,44498.44,36500,"SOLES",20260105
"FINCYT III","MISIONES TECNOLÓGICAS",2018,"021-INNOVATEPERU-MT-2018-SI","MISIÓN TECNOLÓGICA A LA  BIENAL ESPAÑOLA DE MÁQUINA-HERRAMIENTA 2018 EN BILBAO",20180601,20190601,"ASOCIACION DE FABRICANTES DE EQUIPOS PARA GASTRONOMIA-PERU AFEG-PERU","VILLA EL SALVADOR","LIMA","LIMA",150142,11500.9600,13444.97,2100,"DOLARES",20260105
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES - BIO",2018,"305-INNOVATEPERU-EINBIO-2018","RESTO-ZERO",20181107,20191222,"RETO-ZERO S.A.C.","SAN ISIDRO","LIMA","LIMA",150131,55000.0000,7143,16500,"SOLES",20260105
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES",2018,"306-INNOVATEPERU-EIN-2018","SMART MENU",20181120,20191120,"GRUPO INTELIMEDIA S.A.C","MAGDALENA DEL MAR","LIMA","LIMA",150120,50000.0000,14500,12000,"SOLES",20260105
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES",2018,"307-INNOVATEPERU-EIN-2018","MITIENDA",20181003,20191003,"VIDAL SALCEDO CARLOS MARTIN","LA MOLINA","LIMA","LIMA",150114,55000.0000,7858,15714.29,"SOLES",20260105
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES",2018,"308-INNOVATEPERU-EIN-2018","OPTIMANIA",20181107,20200106,"CARDENAS SUAREZ GONZALO RODRIGO","SAN ISIDRO","LIMA","LIMA",150131,21685.0000,6500,2980,"SOLES",20260105
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES",2018,"309-INNOVATEPERU-EIN-2018","COOMPREMOS.COM",20181025,20210524,"EQUOM S.A.C.","TRUJILLO","TRUJILLO","LA LIBERTAD",130101,45000.0000,13800,5500,"SOLES",20260105
"FINCYT III","PROYECTOS DE INNOVACIÓN EMPRESARIAL",2018,"310-INNOVATEPERU-PIEC1-2018","DESARROLLO Y VALIDACION DE UN SISTEMA DE CONTROL DE POPEO DE QUINUA USANDO UN PROTOTIPO DE INTERFAZ HOMBRE-MAQUINA\, PARA ESTANDARIZAR PROCESO Y MEJORAR LA CALIDAD ORGANOLEPTICA DE LA QUINUA TIPO POP EN CONDICIONES AMBIENTALES DE ALTURA Y CLIMA SECO DE AREQUIPA",20181217,20210216,"MRH SOUTH AMERICAN FOOD S.A.C.","LA VICTORIA","LIMA","LIMA",150115,299945.1000,42946.5,47040,"SOLES",20260105
"FINCYT III","MISIONES TECNOLÓGICAS",2018,"022-INNOVATEPERU-MT-2018-SI","MISIÓN TECNOLÓGICA A REPÚBLICA DOMINICANA PARA CONOCER LA TRAZABILIDAD Y CADENA DE SUMINISTRO PARA LA PRODUCCIÓN Y EXPORTACIÓN DE CACAO FINO DE AROMA.",20180923,20190323,"CENTRAL DE ORGANIZACIONES PRODUCTORAS DE CAFE Y CACAO DEL PERU- CAFE PERU","LIMA","LIMA","LIMA",150101,14228.7500,14616.9,770,"DOLARES",20260105
"FIDECOM","VALIDACIÓN Y EMPAQUETAMIENTO DE INNOVACIONES",2018,"314-FIDECOM-INNOVATEPERU-PVE-2018","VALIDACIÓN TÉCNICA Y COMERCIAL DE BOLSOS Y CARTERAS ELABORADOS CON FIELTRO DE FIBRAS NATURALES\, CON APLICACIONES DE CUERO\, TENIENDO PRESENTE EL DISEÑO SUSTENTABLE.",20181003,20200803,"NEGOCIOS N & V S.A.C.","SAN BORJA","LIMA","LIMA",150130,349449.8100,52086.79,59931.98,"SOLES",20260105
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"315-FIDECOM-INNOVATEPERU-CMCEI-2018","IMPLEMENTACION DEL SGC SEGUN LA NORMA ISO 9001:2015 EN INVERSIONES 4F S.A.C.",20180925,20200125,"INVERSIONES 4F S.A.C.","SAN ISIDRO","HUAYTARA","HUANCAVELICA",090612,40000.0000,14100,25900,"SOLES",20260105
"FIDECOM","MEJORA DE LA CALIDAD - RENOVACIONES Y ACTUALIZACIONES",2018,"316-FIDECOM-INNOVATEPERU-CMCRA-2018","RENOVACIÓN DE LA CERTIFICACIÓN HACCP PARA LA LÍNEA DE PRODUCCIÓN Y ENVASADO DE AGUA DE MESA OZONIZADA",20181226,20190226,"INVERSIONES LUVAL DEL PERU SAC","COMAS","LIMA","LIMA",150110,8530.5100,4079.49,4480,"SOLES",20260105
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES",2018,"317-INNOVATEPERU-EIN-2018","OJO VIAL",20181018,20200217,"OJO VIAL S.A.C.","ATE","LIMA","LIMA",150103,52800.0000,15200,7500,"SOLES",20260105
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES",2018,"319-INNOVATEPERU-EIN-2018","QUICK EAT!",20180926,20190926,"QUICK EAT S.A.C.","MAGDALENA DEL MAR","LIMA","LIMA",150120,55000.0000,8800,15000,"SOLES",20260105
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES",2018,"320-INNOVATEPERU-EIN-2018","VALIA",20181025,20191025,"VALIA LATAM S.A.C.","SAN BORJA","LIMA","LIMA",150130,54999.0000,7857.1,15714.03,"SOLES",20260105
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDIMIENTOS DINAMICOS",2018,"321-INNOVATEPERU-EDI-2018","HOUSEKIPP",20181107,20200907,"DIGITAL INVESTMENTS S.A.C.","SANTIAGO DE SURCO","LIMA","LIMA",150140,150000.0000,42857.14,21428.57,"SOLES",20260105
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES",2018,"322-INNOVATEPERU-EIN-2018","SIMCASE AI",20181025,20200324,"WEBER LIZARZABURU RENZO","SAN ISIDRO","LIMA","LIMA",150131,50000.0000,10000,15000,"SOLES",20260105
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES",2018,"323-INNOVATEPERU-EIN-2018","CRACK THE CODE SAC",20181122,20191122,"CRACK THE CODE S.A.C.","MIRAFLORES","LIMA","LIMA",150122,55000.0000,14000,13000,"SOLES",20260105
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDIMIENTOS DINAMICOS",2018,"324-INNOVATEPERU-EDI-2018","SOLVEN",20181107,20191007,"SOLVEN FUNDING SOCIEDAD ANONIMA CERRADA","MIRAFLORES","LIMA","LIMA",150122,138000.0000,39428.57,19714.29,"SOLES",20260105
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDIMIENTOS DINAMICOS",2018,"325-INNOVATEPERU-EDI-2018","LATIN FINTECH",20181107,20191107,"LATIN FINTECH S.A.C.","MIRAFLORES","LIMA","LIMA",150122,150000.0000,64285.71,0,"SOLES",20260105
"FINCYT III","PROYECTOS DE INNOVACIÓN EMPRESARIAL",2018,"326-INNOVATEPERU-PIEC1-2018","SISTEMA AUTOMÁTICO DE MEDICIÓN Y EVALUACIÓN DEL FACTOR DE USO DE RESPIRADORES (EPP) USADOS EN LA MINERÍA: UNA CONTRIBUCIÓN A LA REDUCCIÓN DE LA INCIDENCIA DE NEUMOCONIOSIS EN EL PAÍS",20181004,20210322,"DRAEGER  PERU   S.A.C.","SAN BORJA","LIMA","LIMA",150130,135046.6100,46073.39,24500,"SOLES",20260105
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"327-FIDECOM-INNOVATEPERU-CMCEI-2018","\"IMPLEMENTACION Y CERTIFICACIÓN DE LA NORMA ISO 9001:2015\, PARA LOS PROCESOS PRINCIPALES DE LA EMPRESA GEO GPR LATINOAMERICA Y ASOCIADOS S.A.C.\"",20181001,20190801,"GEO GPR LATINOAMERICA Y ASOCIADOS S.A.C. - GEO GPR LA S.A.C.","YANAHUARA","AREQUIPA","AREQUIPA",040126,44000.0000,18610,25700,"SOLES",20260105
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"328-FIDECOM-INNOVATEPERU-CMCEI-2018","\"IMPLEMENTACIÓN Y CERTIFICACIÓN DE UN SISTEMA DE GESTIÓN DE CALIDAD ISO 9001:2015\"",20180925,20200625,"SERVICIOS INTEGRADOS DE SEGURIDAD PERUANA S.A.C. - SINSEPER S.A.C.","BREÑA","LIMA","LIMA",150105,37758.4800,13241.52,24800,"SOLES",20260105
"FINCYT III","MISIONES TECNOLÓGICAS",2018,"023-INNOVATEPERU-MT-2018-SI","MISIÓN TECNOLÓGICA A ULM\, WAIN Y MUNICH EN ALEMANIA PARA TRANSFERENCIA TECNOLÓGICA DE TECNOLOGÍAS DE ACCESO BÁSICO ENERGÉTICO DE AVANZADA A EMPRESAS PERUANAS",20180911,20190411,"FARO CORPORATION SOCIEDAD ANONIMA CERRADA - FARO CORPORATION S.A.C.","TARAPOTO","SAN MARTIN","SAN MARTIN",220901,12331.7500,7310.92,733.34,"DOLARES",20260105
"FIDECOM","PIMEN",2018,"329-FIDECOM-INNOVATEPERU-PIMEN-2018","DESARROLLO DE PROTOTIPO DE MÁQUINA DE GENERACIÓN ELÉCTRICA RENOVABLE PARA AYUDAR A REDUCIR COSTOS POR ALIMENTACIÓN ELÉCTRICA EN ZONAS RURALES PRODUCTIVAS ALEJADAS DE LAS REDES PÚBLICAS",20181001,20201101,"STILAR ENERGY S.R.L.","CHACLACAYO","LIMA","LIMA",150107,149957.6200,50442.38,102200,"SOLES",20260105
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"330-FIDECOM-INNOVATEPERU-CMCEI-2018","IMPLEMENTACIÓN Y CERTIFICACIÓN DE UN SISTEMA DE GESTIÓN DE CALIDAD ISO 9001:2015\, PARA LOS PROCESOS DE ABASTECIMIENTO\, COMERCIALIZACIÓN Y SERVICIO POST VENTA DE VÁLVULAS.",20181001,20190901,"SAMSON CONTROLS S.A.","CHORRILLOS","LIMA","LIMA",150108,36861.0200,13138.98,24518,"SOLES",20260105
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"331-FIDECOM-INNOVATEPERU-CMCEI-2018","IMPLEMENTACIÓN Y CERTIFICACIÓN DEL SISTEMA HACCP PARA LA LÍNEA DE UVA DE MESA VARIEDAD RED GLOBE EN LA PLANTA DE PROCESO FRUTIMAJES",20190124,20200224,"FRUTIMAJES S.A.C.","SOCABAYA","AREQUIPA","AREQUIPA",040122,43984.7500,31715.25,17280,"SOLES",20260105
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDIMIENTOS DINAMICOS",2018,"332-INNOVATEPERU-EDI-2018","NETZUN",20181025,20200324,"NETZUN S.A.","SAN BORJA","LIMA","LIMA",150130,150000.0000,42857.14,21428.57,"SOLES",20260105
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDIMIENTOS DINAMICOS",2018,"333-INNOVATEPERU-EDI-2018","WALLY POS S.A.C",20181003,20200403,"WALLY POS S.A.C.","MIRAFLORES","LIMA","LIMA",150122,150000.0000,64290,0,"SOLES",20260105
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES",2018,"334-INNOVATEPERU-EIN-2018","CAUDALIA WINE BOX",20181025,20200124,"CAUDALIA S.A.C.","BARRANCO","LIMA","LIMA",150104,54999.0000,7857.1,15714,"SOLES",20260105
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES",2018,"335-INNOVATEPERU-EIN-2018","REBAJATUSCUENTAS.COM",20181003,20191003,"LATAM FINANCIAL SERVICES S.A.C. - LFS S.A.C.","SANTIAGO DE SURCO","LIMA","LIMA",150140,55000.0000,7857.28,15714.32,"SOLES",20260105
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES",2018,"336-INNOVATEPERU-EIN-2018","MASTER SIG",20181025,20200324,"MASTER SIG CONSULTORES E.I.R.L.","SAN JUAN DE MIRAFLORES","LIMA","LIMA",150133,54999.2500,7857.1,15714,"SOLES",20260105
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDIMIENTOS DINAMICOS",2018,"337-INNOVATEPERU-EDI-2018","ENTRENAMIENTO CON REALIDAD VIRTUAL",20181107,20200507,"CERTUS S.A.C.","CERRO COLORADO","AREQUIPA","AREQUIPA",040104,150000.0000,42857.14,21428.56,"SOLES",20260105
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES",2018,"338-INNOVATEPERU-EIN-2018","MONKEYFIT",20181107,20200306,"ARELLANO PIÑAN JOSE AUGUSTO","ATE","LIMA","LIMA",150103,55000.0000,16000,7700,"SOLES",20260105
"FINCYT III","MISIONES TECNOLÓGICAS",2018,"024-INNOVATEPERU-MT-2018-SI","MISIÓN TECNOLÓGICA DE EMPRESARIOS DE CONFECCIÓN DE PRENDAS DE VESTIR DE GAMARRA A LAS FERIAS INTERNACIONALES  DE MODA TEXWORLD Y PREMIER VISION 2018 PARÌS- FRANCIA\,  PARA VER  PRODUCTOS Y PROCESOS INNOVADORES QUE PERMITEN ELEVAR EL NIVEL COMPETITIVO .",20180914,20190714,"TEXTIL PEPUNO S.A.C.","LA VICTORIA","LIMA","LIMA",150115,11580.4900,4752.84,3500,"DOLARES",20260105
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"339-FIDECOM-INNOVATEPERU-CMCEI-2018","IMPLEMENTACIÓN Y CERTIFICACIÓN DE UN SISTEMA INTEGRADO DE GESTIÓN EN BASE A ISO 9001:2015 E OHSAS 18001:2007 EN LA EMPRESA ERRES GROUP",20180926,20200126,"HERRERA TAYA VICTORIA SOLEDAD","CHORRILLOS","LIMA","LIMA",150108,42080.0000,23696,29840,"SOLES",20260105
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES",2018,"340-INNOVATEPERU-EIN-2018","LEGALY",20181017,20200416,"LEGALY FILIAL PERU S.A.C.","BELLAVISTA","PROV. CONST. DEL CALLAO","CALLAO",070102,35000.0000,5000,10000,"SOLES",20260105
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES",2018,"341-INNOVATEPERU-EIN-2018","NOVIOS A BORDO",20181003,20191102,"LEIGH TABJA KAREEN","SAN ISIDRO","LIMA","LIMA",150131,55000.0000,15714.29,7857.14,"SOLES",20260105
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES",2018,"342-INNOVATEPERU-EIN-2018","HOPE",20181003,20200302,"AVILA HERNANDEZ BRUNO ANTONIO","SAN BORJA","LIMA","LIMA",150130,55000.0000,26000,20000,"SOLES",20260105
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDIMIENTOS DINAMICOS",2018,"343-INNOVATEPERU-EDI-2018","REXTIE",20181107,20200507,"REXTIE S.A.C.","SAN ISIDRO","LIMA","LIMA",150131,150000.0000,42857.14,21428.56,"SOLES",20260105
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDIMIENTOS DINAMICOS",2018,"344-INNOVATEPERU-EDI-2018","DIDDLI",20181025,20191025,"DIDDLI S.A.C.","BARRANCO","LIMA","LIMA",150104,150000.0000,42857.14,21428.57,"SOLES",20260105
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDIMIENTOS DINAMICOS",2018,"345-INNOVATEPERU-EDI-2018","PRESTAMYPE",20181107,20200307,"P2P FINANCE CONSULTING S.A.C.","MIRAFLORES","LIMA","LIMA",150122,150000.0000,42857.14,21428.56,"SOLES",20260105
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES",2018,"346-INNOVATEPERU-EIN-2018","1.BILL FINANCIAL SERVICES S.A.",20181025,20200524,"BILL FINANCIAL SERVICES SOCIEDAD ANONIMA - BILL FINANCIAL SERVICES S.A.","SAN BORJA","LIMA","LIMA",150130,55000.0000,7857.14,15714.29,"SOLES",20260105
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"347-FIDECOM-INNOVATEPERU-CMCEI-2018","IMPLEMENTACIÓN Y CERTIFICACIÓN DE UN SISTEMA DE SEGURIDAD Y SALUD EN EL TRABAJO EN BASE A ISO 45001:2018 EN LA EMPRESA LIFT PARTS & SERVICE S.A.C.",20180919,20191119,"LIFT PARTS & SERVICE S.A.C.","CALLAO","PROV. CONST. DEL CALLAO","CALLAO",070101,40015.0000,14941,25440,"SOLES",20260105
"FINCYT III","MISIONES TECNOLÓGICAS",2018,"025-INNOVATEPERU-MT-2018-SI","MISIÓN TECNOLÓGICA A ÁMSTERDAM\, TURÍN Y BOLOÑA PARA IDENTIFICAR TENDENCIAS Y HERRAMIENTAS TECNOLÓGICAS APLICADAS AL SECTOR EDUCATIVO QUE INTEGREN LAS TICS Y QUE PUEDAN SER TROPICALIZADAS Y COMERCIALIZADAS COMO PRODUCTOS Y SERVICIOS EDUCATIVOS INNOVADORES.",20180913,20200513,"VERDEVERDE LA REVOLUCION","MIRAFLORES","LIMA","LIMA",150122,29507.5700,6064.81,4100,"DOLARES",20260105
"FINCYT III","MISIONES TECNOLÓGICAS",2018,"026-INNOVATEPERU-MT-2018-SI","MISIÓN TECNOLÓGICA A USA\, PARA PARTICIPAR EN FERIA IMTS2018 EN CHICAGO Y VISITA TECNOLÓGICA A LA EMPRESA KENNAMETAL\, ESPECIALISTA EN MÁQUINAS HERRAMIENTAS\, CON EL OBJETIVO DE ADQUIRIR NUEVOS CONOCIMIENTOS DEL SECTOR METALMECÁNICO Y DISEÑO INDUSTRIAL.",20180914,20200514,"FACTORIA LIBERTAD S.C.R.L.","PIURA","PIURA","PIURA",200101,11240.8100,10102.17,1142.07,"DOLARES",20260105
"FINCYT III","PASANTIAS TECNOLÓGICAS",2018,"027-INNOVATEPERU-PT-2018-SI","PASANTÍA EN EUROPA PARA APRENDER NUEVAS TÉCNICAS ECO-AMIGABLES PARA EL CURTIDO\, TEÑIDO Y ACABADO EN CUERO PARA SU POSTERIOR APLICACIÓN EN NUESTRO CUERO ECO-AMIGABLE ADAPTANDO ESTAS TÉCNICAS INNOVADORAS A NUESTRA REALIDAD DEL PERÚ",20180507,20210707,"JACQUE MARISE S.A.C.","YANAHUARA","AREQUIPA","AREQUIPA",040126,14999.9700,6749.85,5804,"DOLARES",20260105
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES - BIO",2018,"348-INNOVATEPERU-EINBIO-2018","OBTENCIÓN DE UNA NUEVA VARIEDAD DE ARÁNDANO A PARTIR DE LA VARIEDAD ANDINA VACCINIUM FLORIBUNDUM (NUMIA MULLACA) USANDO TÉCNICAS BIOTECNOLÓGICAS",20181120,20200419,"AGRO CHAVIN SAC","SAN MIGUEL","LIMA","LIMA",150136,45210.0000,5900,14000,"SOLES",20260105
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES",2018,"349-INNOVATEPERU-EIN-2018","SMARTDOCTOR",20181003,20200101,"RIVERA HEREDIA CHRISTIAN MANUEL","SAN MIGUEL","LIMA","LIMA",150136,50000.0000,14000,15000,"SOLES",20260105
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES",2018,"350-INNOVATEPERU-EIN-2018","UDOCZ",20181003,20200101,"UBOOK S.A.C.","SURQUILLO","LIMA","LIMA",150141,50000.0000,36000,18000,"SOLES",20260105
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES",2018,"352-INNOVATEPERU-EIN-2018","PROTEGETE SEGUROS",20181121,20191121,"BLOSSIERS DIETRICH RENZO JOSE MARTIN","LA MOLINA","LIMA","LIMA",150114,55000.0000,7900,15700,"SOLES",20260105
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"354-FIDECOM-INNOVATEPERU-CMCEI-2018","IMPLEMENTACIÓN Y CERTIFICACIÓN DEL SISTEMA HACCP PARA LA LÍNEA DE CONCENTRADOS SAYANI PREMIUM EN LA EMPRESA FRUTEX PERÚ SAC",20180920,20201120,"FRUTEX PERU S.A.C","ATE","LIMA","LIMA",150103,42994.9200,26025.08,27000,"SOLES",20260105
